order_id,order_date,year,month,month_name,quarter,customer_id,customer_segment,age_group,gender,country,region,city,sales_channel,traffic_source,category,sub_category,product_name,payment_method,shipping_method,campaign,quantity,unit_price_egp,discount_pct,revenue_egp,cost_egp,profit_egp,profit_margin,delivery_days,customer_rating,returned,website_visits_before_purchase
ORD-000091,2025-07-30,2025,7,July,Q3,CUST-02472,Young Professional,25-34,Female,Egypt,Greater Cairo,Giza,Mobile App,Social Media,Beauty,Makeup Kit,Makeup Kit Model B,Wallet,Express,Summer Offers,1,1674.21,0.1052,1498.02,744.95,753.07,0.5027,3,5,No,8
ORD-000092,2025-06-14,2025,6,June,Q2,CUST-02148,Premium,35-44,Male,Egypt,Greater Cairo,Cairo,Physical Store,Paid Ads,Electronics,Smart Watch,Smart Watch Model B,Wallet,Store Pickup,No Campaign,1,3333.05,0.0414,3195.14,2503.05,692.09,0.2166,0,4.7,No,0
ORD-000093,2024-02-10,2024,2,February,Q1,CUST-03715,Premium,45-54,Female,Egypt,Alexandria Coast,Marsa Matruh,Physical Store,Referral,Books & Stationery,Pen Set,Pen Set Model Max,Wallet,Store Pickup,No Campaign,3,66.33,0.0314,192.75,104.31,88.44,0.4588,1,5.0,No,0
ORD-000094,2025-09-15,2025,9,September,Q3,CUST-00455,Young Professional,25-34,Female,Egypt,Greater Cairo,Giza,Physical Store,Paid Ads,Beauty,Skincare Set,Skincare Set Model Pro,Credit Card,Standard,Back to School,2,3215.14,0.1193,5663.36,2652.59,3010.77,0.5316,7,3.5,No,0
ORD-000095,2025-08-03,2025,8,August,Q3,CUST-04113,Family,45-54,Male,Egypt,Upper Egypt,Assiut,Online Store,Email,Electronics,Smartphone,Smartphone Model Lite,Credit Card,Express,Back to School,1,13852.88,0.101,12453.56,9510.5,2943.06,0.2363,1,4.9,No,3
ORD-000096,2024-02-23,2024,2,February,Q1,CUST-00079,Family,35-44,Female,Egypt,Canal & Sinai,Sharm El Sheikh,Online Store,Paid Ads,Electronics,Tablet,Tablet Model C,Cash,Store Pickup,No Campaign,1,12835.35,0.0631,12025.34,9079.03,2946.31,0.245,0,3.6,Yes,1
ORD-000097,2024-01-02,2024,1,January,Q1,CUST-01071,Corporate,35-44,Female,Egypt,Delta,Mansoura,Online Store,Referral,Fashion,Handbag,Handbag Model B,Cash,Standard,No Campaign,5,1000.6,0.0172,4917.15,2437.99,2479.16,0.5042,3,2.5,Yes,2
ORD-000098,2024-10-25,2024,10,October,Q4,CUST-04943,Premium,35-44,Female,Egypt,Canal & Sinai,Sharm El Sheikh,Physical Store,Search Engine,Fashion,Sneakers,Sneakers Model A,Cash,Store Pickup,No Campaign,1,2301.28,0.0694,2141.63,1191.66,949.97,0.4436,0,5,No,0
ORD-000099,2024-08-08,2024,8,August,Q3,CUST-00615,Student,18-24,Female,Egypt,Delta,Zagazig,Mobile App,Paid Ads,Fashion,T-Shirt,T-Shirt Model A,Debit Card,Store Pickup,No Campaign,3,857.25,0,2571.75,1436.44,1135.31,0.4415,1,3.6,Yes,1
ORD-000100,2024-03-07,2024,3,March,Q1,CUST-00719,Corporate,25-34,Male,Egypt,Greater Cairo,New Cairo,Online Store,Search Engine,Beauty,Skincare Set,Skincare Set Model C,Debit Card,Standard,Ramadan Sale,3,2671.83,0.0797,7376.36,3327.52,4048.84,0.5489,7,4.7,No,1
ORD-000101,2025-01-27,2025,1,January,Q1,CUST-00459,Premium,35-44,Female,Egypt,Greater Cairo,Cairo,Marketplace,Search Engine,Electronics,Tablet,Tablet Model B,Cash,Standard,New Year Deals,1,28541.58,0.0518,27064.46,19571.06,7493.4,0.2769,4,4.0,No,4
ORD-000102,2025-08-12,2025,8,August,Q3,CUST-05031,Family,45-54,Female,Egypt,Canal & Sinai,Suez,Online Store,Social Media,Sports,Yoga Mat,Yoga Mat Model B,Cash,Standard,No Campaign,2,367.59,0,735.18,498.34,236.84,0.3222,6,4.2,No,4
ORD-000103,2024-05-13,2024,5,May,Q2,CUST-04825,Young Professional,25-34,Male,Egypt,Canal & Sinai,Port Said,Online Store,Search Engine,Fashion,Jeans,Jeans Model B,Wallet,Store Pickup,No Campaign,1,1954.37,0.087,1784.31,976.47,807.84,0.4527,0,3.4,No,1
ORD-000104,2025-01-22,2025,1,January,Q1,CUST-02751,Corporate,45-54,Female,Egypt,Greater Cairo,Cairo,Marketplace,Social Media,Beauty,Skincare Set,Skincare Set Model Pro,Credit Card,Standard,New Year Deals,2,3118.95,0.0585,5873.26,3113.11,2760.15,0.47,3,5,No,3
ORD-000105,2024-01-12,2024,1,January,Q1,CUST-03076,Student,25-34,Female,Egypt,Greater Cairo,Cairo,Physical Store,Direct,Fashion,T-Shirt,T-Shirt Model B,Credit Card,Express,New Year Deals,2,993.95,0.0459,1896.69,1065.02,831.67,0.4385,2,4.5,No,0
ORD-000106,2024-03-17,2024,3,March,Q1,CUST-02413,Family,35-44,Male,Egypt,Greater Cairo,6th of October,Physical Store,Social Media,Books & Stationery,Notebook Pack,Notebook Pack Model Lite,Cash,Express,Ramadan Sale,6,232.74,0.1496,1187.49,594.41,593.08,0.4994,3,4.4,No,0
ORD-000107,2025-10-02,2025,10,October,Q4,CUST-02817,Young Professional,25-34,Male,Egypt,Greater Cairo,Giza,Online Store,Search Engine,Home & Kitchen,Air Fryer,Air Fryer Model Max,Wallet,Standard,No Campaign,2,4828.35,0.0386,9284.09,5960.43,3323.66,0.358,5,3.6,No,2
ORD-000108,2025-02-27,2025,2,February,Q1,CUST-00642,Premium,55+,Female,Egypt,Greater Cairo,Cairo,Physical Store,Direct,Books & Stationery,Desk Organizer,Desk Organizer Model Lite,Bank Transfer,Store Pickup,No Campaign,3,653.14,0.0151,1929.83,1055.82,874.01,0.4529,0,4.5,No,0
ORD-000109,2025-03-21,2025,3,March,Q1,CUST-02344,Premium,25-34,Male,Egypt,Upper Egypt,Qena,Online Store,Paid Ads,Sports,Dumbbell Set,Dumbbell Set Model Max,Debit Card,Standard,Ramadan Sale,3,5437.81,0.1297,14197.99,8600.63,5597.36,0.3942,7,5.0,No,6
ORD-000110,2024-12-18,2024,12,December,Q4,CUST-03630,Young Professional,18-24,Female,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Search Engine,Fashion,Handbag,Handbag Model C,Wallet,Express,No Campaign,4,3113.32,0.0266,12122.18,6308.24,5813.94,0.4796,2,4.3,No,3
ORD-000111,2024-10-02,2024,10,October,Q4,CUST-02245,Corporate,45-54,Female,Egypt,Delta,Tanta,Mobile App,Social Media,Beauty,Sunscreen,Sunscreen Model C,Wallet,Same Day,No Campaign,3,971.52,0.0593,2741.71,1305.06,1436.65,0.524,0,5,No,2
ORD-000112,2025-04-20,2025,4,April,Q2,CUST-00073,Family,45-54,Male,Egypt,Delta,Tanta,Mobile App,Social Media,Beauty,Perfume,Perfume Model Pro,Debit Card,Express,Ramadan Sale,3,2830.03,0.0895,7730.19,3284.88,4445.31,0.5751,1,4.3,No,7
ORD-000113,2024-05-15,2024,5,May,Q2,CUST-02755,Premium,45-54,Female,Egypt,Upper Egypt,Sohag,Online Store,Search Engine,Beauty,Sunscreen,Sunscreen Model C,Debit Card,Express,No Campaign,4,1020.98,0.0377,3930.13,1864.4,2065.73,0.5256,3,3.9,No,1
ORD-000114,2025-10-17,2025,10,October,Q4,CUST-03898,Family,45-54,Male,Egypt,Greater Cairo,New Cairo,Online Store,Social Media,Fashion,Sneakers,Sneakers Model Lite,Wallet,Standard,No Campaign,2,4202.26,0.0453,8023.71,4835.23,3188.48,0.3974,8,3.5,No,3
ORD-000115,2025-01-02,2025,1,January,Q1,CUST-03127,Premium,55+,Male,Egypt,Greater Cairo,Cairo,Mobile App,Paid Ads,Sports,Fitness Tracker,Fitness Tracker Model Max,Debit Card,Standard,No Campaign,1,10686.48,0,10686.48,6058.2,4628.28,0.4331,3,4.7,No,2
ORD-000116,2024-11-01,2024,11,November,Q4,CUST-00310,Corporate,25-34,Female,Egypt,Greater Cairo,Giza,Mobile App,Search Engine,Books & Stationery,Programming Book,Programming Book Model Max,Debit Card,Express,Black Friday,2,1811.37,0.1861,2948.59,1714.61,1233.98,0.4185,2,4.8,No,4
ORD-000117,2024-07-23,2024,7,July,Q3,CUST-03305,Student,18-24,Male,Egypt,Delta,Tanta,Online Store,Paid Ads,Books & Stationery,School Backpack,School Backpack Model A,Credit Card,Standard,No Campaign,1,1610.09,0.0226,1573.76,830.17,743.59,0.4725,8,4.7,No,9
ORD-000118,2024-08-21,2024,8,August,Q3,CUST-04962,Premium,35-44,Male,Egypt,Delta,Tanta,Online Store,Social Media,Books & Stationery,Programming Book,Programming Book Model Lite,Debit Card,Standard,Back to School,1,1465.25,0.0664,1367.98,644.33,723.65,0.529,8,3.7,No,3
ORD-000119,2024-05-20,2024,5,May,Q2,CUST-00738,Student,18-24,Male,Egypt,Alexandria Coast,Marsa Matruh,Online Store,Direct,Fashion,T-Shirt,T-Shirt Model Max,Cash,Express,No Campaign,3,649.46,0.0063,1936.05,1047.11,888.94,0.4592,2,3.9,No,1
ORD-000120,2024-03-17,2024,3,March,Q1,CUST-00933,Young Professional,18-24,Female,Egypt,Delta,Damietta,Marketplace,Social Media,Electronics,Headphones,Headphones Model Pro,Bank Transfer,Standard,No Campaign,1,4450.25,0.0781,4102.52,3286.99,815.53,0.1988,5,3.4,No,3
ORD-000121,2025-02-13,2025,2,February,Q1,CUST-03999,Family,25-34,Male,Egypt,Upper Egypt,Luxor,Physical Store,Referral,Books & Stationery,School Backpack,School Backpack Model A,Wallet,Store Pickup,No Campaign,1,1389.83,0.053,1316.16,744.06,572.1,0.4347,0,4.9,No,0
ORD-000122,2025-02-25,2025,2,February,Q1,CUST-02627,Premium,55+,Male,Egypt,Greater Cairo,New Cairo,Online Store,Social Media,Fashion,T-Shirt,T-Shirt Model B,Credit Card,Standard,No Campaign,2,766.04,0.0047,1524.86,756.62,768.24,0.5038,8,4.7,No,7
ORD-000123,2024-12-04,2024,12,December,Q4,CUST-03723,Young Professional,25-34,Female,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Social Media,Electronics,Laptop,Laptop Model C,Debit Card,Same Day,No Campaign,1,49425.91,0.065,46213.81,38712.41,7501.4,0.1623,1,4.8,No,6
ORD-000124,2025-07-27,2025,7,July,Q3,CUST-01562,Premium,25-34,Male,Egypt,Delta,Damietta,Online Store,Direct,Home & Kitchen,Microwave,Microwave Model Lite,Cash,Express,No Campaign,2,11811.95,0,23623.9,14103.74,9520.16,0.403,1,4.7,No,6
ORD-000125,2024-12-12,2024,12,December,Q4,CUST-04989,Corporate,45-54,Female,Egypt,Upper Egypt,Aswan,Online Store,Search Engine,Fashion,Handbag,Handbag Model Lite,Credit Card,Standard,New Year Deals,2,4451.33,0.1073,7947.61,5078.54,2869.07,0.361,4,4.7,No,1
ORD-000126,2024-09-11,2024,9,September,Q3,CUST-03936,Family,45-54,Female,Egypt,Alexandria Coast,Alexandria,Online Store,Search Engine,Books & Stationery,School Backpack,School Backpack Model Max,Credit Card,Store Pickup,Back to School,2,1332.28,0.0991,2400.48,1360.41,1040.07,0.4333,0,4.8,No,4
ORD-000127,2025-08-07,2025,8,August,Q3,CUST-04598,Family,35-44,Male,Egypt,Greater Cairo,6th of October,Physical Store,Email,Beauty,Sunscreen,Sunscreen Model Pro,Wallet,Store Pickup,No Campaign,3,336.46,0.0559,953.0,410.9,542.1,0.5688,2,4.6,No,0
ORD-000128,2024-08-31,2024,8,August,Q3,CUST-00978,Young Professional,35-44,Female,Egypt,Delta,Mansoura,Marketplace,Paid Ads,Sports,Yoga Mat,Yoga Mat Model Pro,Credit Card,Express,Back to School,3,396.26,0.0991,1071.02,672.3,398.72,0.3723,3,3.8,No,7
ORD-000129,2024-02-11,2024,2,February,Q1,CUST-04449,Young Professional,25-34,Female,Egypt,Greater Cairo,Giza,Mobile App,Paid Ads,Fashion,Dress,Dress Model Max,Credit Card,Express,No Campaign,1,4268.73,0.0167,4197.55,2440.75,1756.8,0.4185,1,4.5,No,3
ORD-000130,2025-02-17,2025,2,February,Q1,CUST-04168,Young Professional,35-44,Female,Egypt,Upper Egypt,Qena,Mobile App,Direct,Electronics,Laptop,Laptop Model Pro,Wallet,Standard,No Campaign,1,56713.35,0.0346,54749.83,42347.9,12401.93,0.2265,5,4.2,No,3
ORD-000131,2025-05-13,2025,5,May,Q2,CUST-01459,Young Professional,25-34,Male,Egypt,Greater Cairo,Cairo,Marketplace,Direct,Electronics,Power Bank,Power Bank Model C,Debit Card,Express,No Campaign,1,655.63,0,655.63,488.83,166.8,0.2544,3,4.4,No,3
ORD-000132,2025-07-25,2025,7,July,Q3,CUST-03204,Family,35-44,Male,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Search Engine,Sports,Yoga Mat,Yoga Mat Model Max,Credit Card,Express,Summer Offers,1,451.77,0.1458,385.89,227.87,158.02,0.4095,2,4.5,No,1
ORD-000133,2024-10-29,2024,10,October,Q4,CUST-00446,Student,18-24,Male,Egypt,Greater Cairo,New Cairo,Marketplace,Social Media,Books & Stationery,Programming Book,Programming Book Model Max,Debit Card,Express,No Campaign,3,344.87,0.026,1007.66,524.14,483.52,0.4798,1,4.1,No,2
ORD-000134,2025-04-17,2025,4,April,Q2,CUST-02945,Family,35-44,Female,Egypt,Greater Cairo,Cairo,Online Store,Email,Electronics,Power Bank,Power Bank Model B,Credit Card,Express,Ramadan Sale,1,1561.59,0.1228,1369.85,1018.1,351.75,0.2568,2,4.9,No,1
ORD-000135,2025-11-26,2025,11,November,Q4,CUST-02997,Student,25-34,Male,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Search Engine,Books & Stationery,Pen Set,Pen Set Model Pro,Debit Card,Standard,Black Friday,3,261.16,0.1582,659.53,353.65,305.88,0.4638,4,3.4,No,3
ORD-000136,2024-08-16,2024,8,August,Q3,CUST-02960,Family,45-54,Male,Egypt,Greater Cairo,Cairo,Mobile App,Social Media,Home & Kitchen,Cookware Set,Cookware Set Model Pro,Credit Card,Standard,No Campaign,1,8519.94,0.0141,8399.76,6146.89,2252.87,0.2682,4,4.0,No,3
ORD-000137,2025-04-25,2025,4,April,Q2,CUST-01139,Corporate,45-54,Female,Egypt,Canal & Sinai,Port Said,Online Store,Social Media,Books & Stationery,Notebook Pack,Notebook Pack Model Pro,Wallet,Standard,No Campaign,3,178.29,0,534.87,287.67,247.2,0.4622,6,4.2,No,4
ORD-000138,2024-06-18,2024,6,June,Q2,CUST-03322,Family,35-44,Male,Egypt,Greater Cairo,Giza,Online Store,Direct,Home & Kitchen,Cookware Set,Cookware Set Model Max,Wallet,Express,Summer Offers,1,5168.04,0.0817,4745.77,3244.03,1501.74,0.3164,3,4.4,No,5
ORD-000139,2025-07-31,2025,7,July,Q3,CUST-04132,Corporate,25-34,Female,Egypt,Canal & Sinai,Suez,Mobile App,Social Media,Books & Stationery,School Backpack,School Backpack Model Lite,Credit Card,Standard,No Campaign,3,1696.67,0.0102,5037.89,2887.27,2150.62,0.4269,7,4.5,No,8
ORD-000140,2025-03-05,2025,3,March,Q1,CUST-02086,Premium,25-34,Male,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Paid Ads,Home & Kitchen,Air Fryer,Air Fryer Model Pro,Wallet,Store Pickup,No Campaign,3,16091.08,0.0283,46905.34,30362.27,16543.07,0.3527,2,4.4,No,2
ORD-000141,2024-08-26,2024,8,August,Q3,CUST-03953,Student,18-24,Male,Egypt,Upper Egypt,Luxor,Online Store,Search Engine,Electronics,Tablet,Tablet Model B,Credit Card,Same Day,No Campaign,1,8193.65,0.013,8086.81,6489.92,1596.89,0.1975,1,3.6,No,4
ORD-000142,2025-01-14,2025,1,January,Q1,CUST-03149,Student,25-34,Male,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Direct,Home & Kitchen,Cookware Set,Cookware Set Model Pro,Credit Card,Standard,No Campaign,1,5461.1,0.0428,5227.38,3614.89,1612.49,0.3085,6,4.5,No,3
ORD-000143,2025-09-20,2025,9,September,Q3,CUST-00563,Family,45-54,Male,Egypt,Greater Cairo,Giza,Physical Store,Social Media,Fashion,Dress,Dress Model A,Wallet,Store Pickup,No Campaign,2,4753.06,0.0347,9176.45,5627.67,3548.78,0.3867,1,3.9,No,0
ORD-000144,2025-07-16,2025,7,July,Q3,CUST-03775,Corporate,55+,Female,Egypt,Greater Cairo,New Cairo,Online Store,Email,Sports,Fitness Tracker,Fitness Tracker Model Max,Debit Card,Store Pickup,Summer Offers,1,6184.92,0.0682,5762.88,3863.8,1899.08,0.3295,1,5,No,2
ORD-000145,2024-01-29,2024,1,January,Q1,CUST-04088,Young Professional,25-34,Female,Egypt,Delta,Tanta,Physical Store,Search Engine,Fashion,Jacket,Jacket Model Lite,Bank Transfer,Store Pickup,No Campaign,1,3378.55,0,3378.55,1850.83,1527.72,0.4522,0,4.3,No,0
ORD-000146,2024-07-23,2024,7,July,Q3,CUST-00444,Premium,25-34,Female,Egypt,Greater Cairo,Giza,Physical Store,Social Media,Fashion,Sneakers,Sneakers Model Max,Credit Card,Store Pickup,Summer Offers,2,1782.47,0.0668,3326.85,1903.13,1423.72,0.4279,2,3.7,No,0
ORD-000147,2025-03-09,2025,3,March,Q1,CUST-04718,Student,18-24,Female,Egypt,Greater Cairo,Giza,Mobile App,Social Media,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model Lite,Wallet,Standard,Ramadan Sale,1,3613.45,0.1083,3222.18,2004.38,1217.8,0.3779,6,4.4,No,2
ORD-000148,2024-08-22,2024,8,August,Q3,CUST-02742,Premium,35-44,Male,Egypt,Alexandria Coast,Borg El Arab,Online Store,Social Media,Beauty,Skincare Set,Skincare Set Model C,Cash,Same Day,No Campaign,1,798.15,0.0439,763.13,363.88,399.25,0.5232,0,4.6,No,3
ORD-000149,2025-01-04,2025,1,January,Q1,CUST-01870,Premium,45-54,Male,Egypt,Greater Cairo,6th of October,Online Store,Search Engine,Home & Kitchen,Cookware Set,Cookware Set Model C,Debit Card,Store Pickup,New Year Deals,1,8250.76,0.1084,7356.33,4792.71,2563.62,0.3485,1,4.4,No,4
ORD-000150,2024-11-20,2024,11,November,Q4,CUST-00682,Premium,45-54,Female,Egypt,Delta,Zagazig,Marketplace,Search Engine,Beauty,Sunscreen,Sunscreen Model A,Bank Transfer,Standard,Black Friday,1,1146.44,0.189,929.74,432.6,497.14,0.5347,3,4.4,No,1
ORD-000151,2024-09-25,2024,9,September,Q3,CUST-04289,Family,25-34,Male,Egypt,Greater Cairo,Giza,Physical Store,Search Engine,Electronics,Smart Watch,Smart Watch Model Lite,Debit Card,Store Pickup,No Campaign,2,11540.97,0.0808,21216.22,16103.62,5112.6,0.241,1,4.6,No,0
ORD-000152,2025-10-16,2025,10,October,Q4,CUST-04593,Family,35-44,Female,Egypt,Alexandria Coast,Alexandria,Physical Store,Search Engine,Home & Kitchen,Cookware Set,Cookware Set Model Pro,Wallet,Store Pickup,No Campaign,2,2921.17,0.0725,5418.7,3606.77,1811.93,0.3344,0,4.5,No,0
ORD-000153,2025-02-08,2025,2,February,Q1,CUST-01539,Young Professional,25-34,Male,Egypt,Delta,Damietta,Physical Store,Social Media,Fashion,Handbag,Handbag Model C,Debit Card,Store Pickup,No Campaign,3,1538.47,0.037,4444.61,2348.51,2096.1,0.4716,1,3.2,No,0
ORD-000154,2024-01-20,2024,1,January,Q1,CUST-00104,Student,25-34,Female,Egypt,Greater Cairo,Cairo,Online Store,Direct,Books & Stationery,Notebook Pack,Notebook Pack Model A,Debit Card,Store Pickup,New Year Deals,2,138.31,0.048,263.34,156.27,107.07,0.4066,0,4.5,No,2
ORD-000155,2024-09-11,2024,9,September,Q3,CUST-01372,Premium,35-44,Male,Egypt,Delta,Mansoura,Online Store,Social Media,Books & Stationery,Programming Book,Programming Book Model C,Wallet,Standard,Back to School,3,1896.5,0.1343,4925.32,2652.57,2272.75,0.4614,5,3.9,No,3
ORD-000156,2025-08-21,2025,8,August,Q3,CUST-03095,Young Professional,25-34,Male,Egypt,Canal & Sinai,Sharm El Sheikh,Physical Store,Social Media,Sports,Football,Football Model C,Wallet,Store Pickup,Back to School,5,755.92,0.0875,3448.74,2057.32,1391.42,0.4035,1,4.0,No,0
ORD-000157,2024-05-17,2024,5,May,Q2,CUST-05081,Family,25-34,Female,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Email,Fashion,T-Shirt,T-Shirt Model B,Credit Card,Standard,No Campaign,1,371.31,0,371.31,235.95,135.36,0.3645,3,4.9,No,1
ORD-000158,2024-11-24,2024,11,November,Q4,CUST-02097,Family,35-44,Male,Egypt,Upper Egypt,Sohag,Mobile App,Referral,Beauty,Sunscreen,Sunscreen Model A,Debit Card,Standard,Black Friday,2,751.23,0.1572,1266.21,722.16,544.05,0.4297,3,3.5,No,2
ORD-000159,2025-01-10,2025,1,January,Q1,CUST-01583,Corporate,35-44,Male,Egypt,Canal & Sinai,Suez,Physical Store,Social Media,Beauty,Perfume,Perfume Model Max,Cash,Store Pickup,New Year Deals,4,3361.23,0.0429,12867.59,6833.31,6034.28,0.469,0,5,No,0
ORD-000160,2025-11-03,2025,11,November,Q4,CUST-04508,Student,18-24,Female,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Email,Beauty,Skincare Set,Skincare Set Model Lite,Credit Card,Express,Black Friday,2,3330.53,0.2293,5133.96,2710.65,2423.31,0.472,2,5,No,1
ORD-000161,2024-09-17,2024,9,September,Q3,CUST-02461,Family,45-54,Male,Egypt,Greater Cairo,Cairo,Marketplace,Direct,Home & Kitchen,Coffee Machine,Coffee Machine Model A,Credit Card,Express,Back to School,1,8039.97,0.0906,7311.42,4266.01,3045.41,0.4165,1,4.1,No,2
ORD-000162,2025-08-07,2025,8,August,Q3,CUST-01809,Premium,45-54,Male,Egypt,Delta,Damietta,Online Store,Search Engine,Books & Stationery,Notebook Pack,Notebook Pack Model B,Cash,Standard,Back to School,1,215.83,0.0874,196.96,117.76,79.2,0.4021,8,4.1,No,1
ORD-000163,2024-02-21,2024,2,February,Q1,CUST-01986,Young Professional,18-24,Female,Egypt,Canal & Sinai,Ismailia,Online Store,Search Engine,Beauty,Makeup Kit,Makeup Kit Model A,Credit Card,Express,No Campaign,2,1274.04,0.0176,2503.11,1230.87,1272.24,0.5083,3,4.9,No,2
ORD-000164,2024-09-29,2024,9,September,Q3,CUST-02357,Young Professional,25-34,Female,Egypt,Greater Cairo,6th of October,Mobile App,Social Media,Fashion,Dress,Dress Model A,Wallet,Express,No Campaign,1,3612.02,0.0326,3494.16,2154.06,1340.1,0.3835,3,3.9,No,6
ORD-000165,2024-12-17,2024,12,December,Q4,CUST-00546,Family,35-44,Male,Egypt,Alexandria Coast,Borg El Arab,Online Store,Search Engine,Electronics,Smart Watch,Smart Watch Model Pro,Cash,Standard,No Campaign,1,10316.6,0.0829,9460.85,7519.15,1941.7,0.2052,3,2.9,No,4
ORD-000166,2025-11-07,2025,11,November,Q4,CUST-04107,Premium,35-44,Female,Egypt,Upper Egypt,Assiut,Online Store,Direct,Sports,Yoga Mat,Yoga Mat Model C,Wallet,Standard,Black Friday,3,1144.38,0.2047,2730.39,1820.47,909.92,0.3333,6,4.6,No,1
ORD-000167,2024-03-04,2024,3,March,Q1,CUST-02532,Young Professional,25-34,Female,Egypt,Canal & Sinai,Port Said,Online Store,Direct,Books & Stationery,Notebook Pack,Notebook Pack Model Lite,Cash,Store Pickup,Ramadan Sale,2,122.37,0.1434,209.64,99.78,109.86,0.524,0,4.8,No,1
ORD-000168,2025-12-23,2025,12,December,Q4,CUST-05055,Family,35-44,Male,Egypt,Canal & Sinai,Suez,Physical Store,Direct,Books & Stationery,Pen Set,Pen Set Model C,Cash,Store Pickup,No Campaign,2,172.75,0.0467,329.38,171.25,158.13,0.4801,0,4.4,No,0
ORD-000169,2025-09-12,2025,9,September,Q3,CUST-05055,Family,25-34,Female,Egypt,Greater Cairo,Cairo,Mobile App,Email,Fashion,Jeans,Jeans Model Pro,Bank Transfer,Store Pickup,No Campaign,1,2188.28,0,2188.28,1226.65,961.63,0.4394,2,3.4,Yes,8
ORD-000170,2025-12-05,2025,12,December,Q4,CUST-01556,Premium,35-44,Female,Egypt,Alexandria Coast,Alexandria,Mobile App,Direct,Home & Kitchen,Air Fryer,Air Fryer Model C,Bank Transfer,Same Day,New Year Deals,1,18315.93,0.0349,17676.34,10361.2,7315.14,0.4138,0,4.6,No,1
ORD-000171,2025-03-26,2025,3,March,Q1,CUST-00748,Corporate,35-44,Male,Egypt,Alexandria Coast,Borg El Arab,Online Store,Search Engine,Fashion,Sneakers,Sneakers Model A,Credit Card,Standard,Ramadan Sale,1,4187.84,0.1548,3539.71,2237.22,1302.49,0.368,3,4.6,No,4
ORD-000172,2025-12-24,2025,12,December,Q4,CUST-03758,Young Professional,35-44,Male,Egypt,Delta,Tanta,Mobile App,Direct,Fashion,Dress,Dress Model Pro,Cash,Express,New Year Deals,2,3181.55,0.1288,5543.58,3479.7,2063.88,0.3723,2,4.1,No,1
ORD-000173,2025-05-25,2025,5,May,Q2,CUST-01461,Family,35-44,Female,Egypt,Delta,Damietta,Online Store,Social Media,Home & Kitchen,Blender,Blender Model B,Wallet,Standard,No Campaign,2,3321.0,0.0268,6464.22,4597.48,1866.74,0.2888,8,4.2,No,6
ORD-000174,2025-11-19,2025,11,November,Q4,CUST-05153,Family,45-54,Female,Egypt,Alexandria Coast,Marsa Matruh,Online Store,Search Engine,Beauty,Sunscreen,Sunscreen Model Max,Credit Card,Standard,Black Friday,1,456.93,0.191,369.65,183.69,185.96,0.5031,7,5.0,No,5
ORD-000175,2024-03-30,2024,3,March,Q1,CUST-00093,Family,45-54,Female,Egypt,Alexandria Coast,Borg El Arab,Online Store,Social Media,Beauty,Hair Dryer,Hair Dryer Model Lite,Bank Transfer,Standard,Ramadan Sale,2,3240.8,0.0634,6070.4,2866.98,3203.42,0.5277,4,4.2,No,1
ORD-000176,2024-07-25,2024,7,July,Q3,CUST-00459,Student,18-24,Female,Egypt,Greater Cairo,New Cairo,Physical Store,Search Engine,Fashion,T-Shirt,T-Shirt Model Max,Wallet,Store Pickup,No Campaign,1,757.66,0.0115,748.93,401.57,347.36,0.4638,1,4.6,No,0
